schema_version,protocol_id,protocol_sha256,schedule_seed,schedule_sha256,trial_id,execution_id,sequence_index,run_number,image_block_position,condition_position,condition,prompt_version,prompt_sha256,evaluation_manifest_sha256,image_id,filename,image_path,image_sha256,model_key,provider,requested_model,actual_model,sdk_version,temperature_requested,reasoning_setting,image_detail,request_started_at_utc,response_received_at_utc,duration_seconds,attempts_used,status,label,confidence,brief_reason,error_type,error_message,http_status,response_id,input_tokens,output_tokens,reasoning_tokens,total_tokens,raw_output,raw_json_path
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,b658fa32c769f50e8b2b9077433f6c6afc196d78bab5afe84221d3e747b21afe,,53,2,2,2,p2,p2-blind-nonoverlap-cues-v1-2026-09-05,482dce5b0ed5faf3ec20bdf32b51d0eb2212e901d18dde12a59c1f710160df8d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,9-2,9-2.jpg,images/9-2.jpg,62142986ca8108d3f29fee7e17e6af5650e1c7bdfdc9a95870bf910fa30abc0d,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:06:38.259886+00:00,2026-09-06T00:06:43.017733+00:00,4.758,1,success,Care,58,"Several children and a young person are gathered closely in a cramped, cluttered sleeping space, with a warm and engaged interaction visible. This suggests concern for family welfare and living needs, though no explicit helping action or distress is shown, so the moral meaning remains somewhat ambiguous.",,,,,4290,78,0,4368,"{""label"":""Care"",""confidence"":58,""brief_reason"":""Several children and a young person are gathered closely in a cramped, cluttered sleeping space, with a warm and engaged interaction visible. This suggests concern for family welfare and living needs, though no explicit helping action or distress is shown, so the moral meaning remains somewhat ambiguous.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,8d25479cbc0415d034db3db08f808e2228b4694cee26a065c4fda8c2e4e4ffeb,,54,2,2,3,p0,p0-baseline-v2,1c1a1676abde21bda6ea8cf6eef5a6ca2bb99ecef928005f0fe5aed4769d0fa1,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,9-2,9-2.jpg,images/9-2.jpg,62142986ca8108d3f29fee7e17e6af5650e1c7bdfdc9a95870bf910fa30abc0d,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:06:43.546517+00:00,2026-09-06T00:06:48.792401+00:00,5.246,1,success,Care,68,"Several children and an older youth are gathered closely in a cramped, cluttered sleeping area, suggesting vulnerability and a concern for their living conditions and well-being. They appear relaxed and engaged rather than visibly distressed, so the moral framing is somewhat uncertain; no clear injury, violence, or unfair act supports Harm or Fairness more strongly.",,,,,3883,90,0,3973,"{""label"":""Care"",""confidence"":68,""brief_reason"":""Several children and an older youth are gathered closely in a cramped, cluttered sleeping area, suggesting vulnerability and a concern for their living conditions and well-being. They appear relaxed and engaged rather than visibly distressed, so the moral framing is somewhat uncertain; no clear injury, violence, or unfair act supports Harm or Fairness more strongly.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,277bbc8f91f3743bb1d988e876df5fbf271932ff8c312064da0b4d8b1ff4211d,,55,2,3,1,p0,p0-baseline-v2,1c1a1676abde21bda6ea8cf6eef5a6ca2bb99ecef928005f0fe5aed4769d0fa1,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,g-2,g-2.png,images/g-2.png,81625f82d1617b53b838379a4be27cbc819155fbabf5b2dc8260886504801ba6,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:06:49.324541+00:00,2026-09-06T00:06:54.095849+00:00,4.771,1,success,Fairness,98,"The visible presentation explicitly centers on an “AI Fairness Initiative” and a “Gender Parity Testing Framework,” with the group reviewing bias and parity test results. This clearly conveys concern for equitable treatment; there is little uncertainty, though no specific unfair outcome against an individual is shown.",,,,,2270,81,0,2351,"{""label"":""Fairness"",""confidence"":98,""brief_reason"":""The visible presentation explicitly centers on an “AI Fairness Initiative” and a “Gender Parity Testing Framework,” with the group reviewing bias and parity test results. This clearly conveys concern for equitable treatment; there is little uncertainty, though no specific unfair outcome against an individual is shown.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,07a67804d75a5b59e5fd4aa3614418e21acaac9245081de3039378b94322c6b0,,56,2,3,2,p1,p1-structured-control-v1-2026-09-05,b9621814e5a2bb839e6f399c5bf42940989a14efca909b15427ab68e3ae9432d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,g-2,g-2.png,images/g-2.png,81625f82d1617b53b838379a4be27cbc819155fbabf5b2dc8260886504801ba6,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:06:54.621918+00:00,2026-09-06T00:06:59.621141+00:00,4.999,1,success,Fairness,98,"The visible presentation explicitly centers on an “AI Fairness Initiative” and a “Gender Parity Testing Framework,” with the group reviewing bias and parity test results. This directly conveys concern for equitable treatment; there is little meaningful ambiguity.",,,,,2501,71,0,2572,"{""label"":""Fairness"",""confidence"":98,""brief_reason"":""The visible presentation explicitly centers on an “AI Fairness Initiative” and a “Gender Parity Testing Framework,” with the group reviewing bias and parity test results. This directly conveys concern for equitable treatment; there is little meaningful ambiguity.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,11af61f29eb0dfa445e6c33bbd9c951d90f3a9fa20fb78572f6c2283d3608743,,57,2,3,3,p2,p2-blind-nonoverlap-cues-v1-2026-09-05,482dce5b0ed5faf3ec20bdf32b51d0eb2212e901d18dde12a59c1f710160df8d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,g-2,g-2.png,images/g-2.png,81625f82d1617b53b838379a4be27cbc819155fbabf5b2dc8260886504801ba6,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:07:00.149685+00:00,2026-09-06T00:07:04.520713+00:00,4.371,1,success,Fairness,98,"The visible presentation explicitly centers on an “AI Fairness Initiative” and a “Gender Parity Testing Framework,” with diagrams comparing unbiased and known-bias datasets and testing for parity. The group appears to be reviewing these results, making equitable treatment the clear primary concern.",,,,,2677,78,0,2755,"{""label"":""Fairness"",""confidence"":98,""brief_reason"":""The visible presentation explicitly centers on an “AI Fairness Initiative” and a “Gender Parity Testing Framework,” with diagrams comparing unbiased and known-bias datasets and testing for parity. The group appears to be reviewing these results, making equitable treatment the clear primary concern.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,8d9efbd686e51fbea934165171a756dca6eda127dbaf8d32af9825966712d005,,58,2,4,1,p1,p1-structured-control-v1-2026-09-05,b9621814e5a2bb839e6f399c5bf42940989a14efca909b15427ab68e3ae9432d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,3-1,3-1.jpg,images/3-1.jpg,6d4b129168c70ae11059197ac5a1d1784bd9673b751937d98539e1347809284a,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:07:05.049316+00:00,2026-09-06T00:07:09.640402+00:00,4.591,1,success,Care,88,"Several visibly distressed mourners lean over and embrace one another beside what appears to be a coffin, while surrounding people offer physical support. Grief is evident, but no active violence or injury is shown, so the primary concern is compassionate support for vulnerable people rather than Harm.",,,,,1536,78,0,1614,"{""label"":""Care"",""confidence"":88,""brief_reason"":""Several visibly distressed mourners lean over and embrace one another beside what appears to be a coffin, while surrounding people offer physical support. Grief is evident, but no active violence or injury is shown, so the primary concern is compassionate support for vulnerable people rather than Harm.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,58765b8cbb34d4e61bb13bf5a57f61a3918dd1d7ea40f110d5a723f9e1422d91,,59,2,4,2,p2,p2-blind-nonoverlap-cues-v1-2026-09-05,482dce5b0ed5faf3ec20bdf32b51d0eb2212e901d18dde12a59c1f710160df8d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,3-1,3-1.jpg,images/3-1.jpg,6d4b129168c70ae11059197ac5a1d1784bd9673b751937d98539e1347809284a,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:07:10.154465+00:00,2026-09-06T00:07:12.935101+00:00,2.781,1,success,Care,84,"Several visibly distressed mourners lean on and embrace one another beside what appears to be a casket, conveying grief, vulnerability, and mutual emotional support. Harm is plausible because of the evident suffering and funeral context, but no violence or injury is shown, so the supportive interaction is primary.",,,,,1712,81,0,1793,"{""label"":""Care"",""confidence"":84,""brief_reason"":""Several visibly distressed mourners lean on and embrace one another beside what appears to be a casket, conveying grief, vulnerability, and mutual emotional support. Harm is plausible because of the evident suffering and funeral context, but no violence or injury is shown, so the supportive interaction is primary.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,82e68841025e676dbed9125ca82ec912d08138520d14f8566d5c29186558f2b4,,60,2,4,3,p0,p0-baseline-v2,1c1a1676abde21bda6ea8cf6eef5a6ca2bb99ecef928005f0fe5aed4769d0fa1,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,3-1,3-1.jpg,images/3-1.jpg,6d4b129168c70ae11059197ac5a1d1784bd9673b751937d98539e1347809284a,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:07:13.461876+00:00,2026-09-06T00:07:16.426964+00:00,2.965,1,success,Care,88,"Several visibly distressed mourners lean over and embrace one another beside what appears to be a coffin, while others provide physical support. Grief is evident, but no injury or violence is shown, so the primary concern is compassionate support rather than Harm.",,,,,1305,73,0,1378,"{""label"":""Care"",""confidence"":88,""brief_reason"":""Several visibly distressed mourners lean over and embrace one another beside what appears to be a coffin, while others provide physical support. Grief is evident, but no injury or violence is shown, so the primary concern is compassionate support rather than Harm.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,f0da278c9733031f323280385944f3b40ef00c70ac81941d4c2b7466cdb81572,,61,2,5,1,p2,p2-blind-nonoverlap-cues-v1-2026-09-05,482dce5b0ed5faf3ec20bdf32b51d0eb2212e901d18dde12a59c1f710160df8d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,7-2,7-2.jpg,images/7-2.jpg,f05fbbbb98ff0f700f0dd0c5f9cb1d846a5f597327839a92b88e1fcef6ffbd63,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:07:16.957692+00:00,2026-09-06T00:07:22.236806+00:00,5.279,1,success,Respect / Authority,84,"Two formally dressed people are visibly bowing toward one another in a business setting, conveying a conventional gesture of respect and social etiquette. The exact relationship or hierarchy is not visible, but the coordinated bow strongly supports respect rather than another moral concern.",,,,,2514,74,0,2588,"{""label"":""Respect / Authority"",""confidence"":84,""brief_reason"":""Two formally dressed people are visibly bowing toward one another in a business setting, conveying a conventional gesture of respect and social etiquette. The exact relationship or hierarchy is not visible, but the coordinated bow strongly supports respect rather than another moral concern.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,02522d7204b388a135f7e1bdb8c98565c7324039797c4d58a4833339cf39fa41,,62,2,5,2,p0,p0-baseline-v2,1c1a1676abde21bda6ea8cf6eef5a6ca2bb99ecef928005f0fe5aed4769d0fa1,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,7-2,7-2.jpg,images/7-2.jpg,f05fbbbb98ff0f700f0dd0c5f9cb1d846a5f597327839a92b88e1fcef6ffbd63,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:07:22.764447+00:00,2026-09-06T00:07:26.231637+00:00,3.467,1,success,Respect / Authority,88,"Two formally dressed people are visibly bowing to one another in a professional setting, conveying a conventional gesture of respect and social etiquette. Their exact roles or hierarchy are not visible, so the authority aspect is uncertain, but respect is clearly emphasized.",,,,,2107,74,0,2181,"{""label"":""Respect / Authority"",""confidence"":88,""brief_reason"":""Two formally dressed people are visibly bowing to one another in a professional setting, conveying a conventional gesture of respect and social etiquette. Their exact roles or hierarchy are not visible, so the authority aspect is uncertain, but respect is clearly emphasized.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,0a0595f6c2acdbc960bde496d02f19af883d2303fb77d78ba4256e6b77eb8b02,,63,2,5,3,p1,p1-structured-control-v1-2026-09-05,b9621814e5a2bb839e6f399c5bf42940989a14efca909b15427ab68e3ae9432d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,7-2,7-2.jpg,images/7-2.jpg,f05fbbbb98ff0f700f0dd0c5f9cb1d846a5f597327839a92b88e1fcef6ffbd63,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:07:26.757737+00:00,2026-09-06T00:07:32.979708+00:00,6.222,1,success,Respect / Authority,82,"Two formally dressed people are visibly bowing toward one another in a professional setting, conveying a conventional gesture of respect and social etiquette. Their exact roles or hierarchy are not visible, so the authority aspect is uncertain, but respect is clearly depicted.",,,,,2338,74,0,2412,"{""label"":""Respect / Authority"",""confidence"":82,""brief_reason"":""Two formally dressed people are visibly bowing toward one another in a professional setting, conveying a conventional gesture of respect and social etiquette. Their exact roles or hierarchy are not visible, so the authority aspect is uncertain, but respect is clearly depicted.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,dc4ccbc9dd9f2c034dea8e0bad25dfa924c1015412542416b6e56b3f949f22c0,,64,2,6,1,p1,p1-structured-control-v1-2026-09-05,b9621814e5a2bb839e6f399c5bf42940989a14efca909b15427ab68e3ae9432d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,2-1,2-1.jpg,images/2-1.jpg,4c390cab45d7793acde1917cc6c343bfdece7f98faca8ae93220ba7b58bad292,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:07:33.506831+00:00,2026-09-06T00:07:36.455881+00:00,2.949,1,success,Care,88,"A person in heavily worn clothing is crouched beside a small fire within a makeshift shelter surrounded by blankets and belongings, visibly suggesting vulnerability and unmet needs. No active assistance is shown, but concern for the person's welfare is the dominant moral theme; visible injury or violence is not clear enough to favor Harm.",,,,,2374,85,0,2459,"{""label"":""Care"",""confidence"":88,""brief_reason"":""A person in heavily worn clothing is crouched beside a small fire within a makeshift shelter surrounded by blankets and belongings, visibly suggesting vulnerability and unmet needs. No active assistance is shown, but concern for the person's welfare is the dominant moral theme; visible injury or violence is not clear enough to favor Harm.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,3332353493b0eb757c470a6e3e392abc03fbd72555e3b5e723743b5b343b03d9,,65,2,6,2,p2,p2-blind-nonoverlap-cues-v1-2026-09-05,482dce5b0ed5faf3ec20bdf32b51d0eb2212e901d18dde12a59c1f710160df8d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,2-1,2-1.jpg,images/2-1.jpg,4c390cab45d7793acde1917cc6c343bfdece7f98faca8ae93220ba7b58bad292,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:07:36.982363+00:00,2026-09-06T00:07:41.805289+00:00,4.823,1,success,Care,88,"The image shows a person in a makeshift, cluttered shelter warming themselves over a small fire, visibly suggesting exposure and unmet basic needs. The primary concern is their welfare and vulnerability; no direct act of violence or visible injury makes Harm less fitting.",,,,,2550,74,0,2624,"{""label"":""Care"",""confidence"":88,""brief_reason"":""The image shows a person in a makeshift, cluttered shelter warming themselves over a small fire, visibly suggesting exposure and unmet basic needs. The primary concern is their welfare and vulnerability; no direct act of violence or visible injury makes Harm less fitting.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,f7d50610873a05996d40eb0555729e400749655236433347f69679a61a68840c,,66,2,6,3,p0,p0-baseline-v2,1c1a1676abde21bda6ea8cf6eef5a6ca2bb99ecef928005f0fe5aed4769d0fa1,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,2-1,2-1.jpg,images/2-1.jpg,4c390cab45d7793acde1917cc6c343bfdece7f98faca8ae93220ba7b58bad292,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:07:42.331397+00:00,2026-09-06T00:07:45.687059+00:00,3.356,1,success,Care,88,"A person is visibly sheltering among makeshift coverings and belongings while warming themselves over a small fire, conveying vulnerability and unmet needs. No active helper is shown, but the primary moral concern is the person's welfare rather than visible injury or violence, so Harm is less fitting.",,,,,2143,78,0,2221,"{""label"":""Care"",""confidence"":88,""brief_reason"":""A person is visibly sheltering among makeshift coverings and belongings while warming themselves over a small fire, conveying vulnerability and unmet needs. No active helper is shown, but the primary moral concern is the person's welfare rather than visible injury or violence, so Harm is less fitting.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,9b4bf7f5d87f4f4965048c081fb3d0c271f60a3989b686fff69a106007d4bed6,,67,2,7,1,p2,p2-blind-nonoverlap-cues-v1-2026-09-05,482dce5b0ed5faf3ec20bdf32b51d0eb2212e901d18dde12a59c1f710160df8d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,1-1,1-1.jpg,images/1-1.jpg,16c8b6ef21bd106f6229643ab02fee435a73563485160c64d5eac9e5c19d2f44,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:07:46.213098+00:00,2026-09-06T00:07:49.167936+00:00,2.955,1,success,Care,94,"An adult is visibly holding and supporting a smiling young child in a close, affectionate interaction. The scene strongly conveys nurturing and concern for the child's well-being; no clear harm or other competing moral concern is visible.",,,,,1474,66,0,1540,"{""label"":""Care"",""confidence"":94,""brief_reason"":""An adult is visibly holding and supporting a smiling young child in a close, affectionate interaction. The scene strongly conveys nurturing and concern for the child's well-being; no clear harm or other competing moral concern is visible.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,17853af2ca74b9f17a470d5d26ea0c2571caf41e9ab47cd88b4c677291af375b,,68,2,7,2,p0,p0-baseline-v2,1c1a1676abde21bda6ea8cf6eef5a6ca2bb99ecef928005f0fe5aed4769d0fa1,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,1-1,1-1.jpg,images/1-1.jpg,16c8b6ef21bd106f6229643ab02fee435a73563485160c64d5eac9e5c19d2f44,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:07:49.691812+00:00,2026-09-06T00:07:52.510596+00:00,2.819,1,success,Care,96,"A smiling adult is visibly holding and supporting a laughing young child, conveying nurturing affection and attention to the child's well-being. No clear suffering or harmful action is visible.",,,,,1067,57,0,1124,"{""label"":""Care"",""confidence"":96,""brief_reason"":""A smiling adult is visibly holding and supporting a laughing young child, conveying nurturing affection and attention to the child's well-being. No clear suffering or harmful action is visible.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,05a498ee5f3641551f1f05eac3292c4d3012f75d9a5b0d1e8ac50f816a406116,,69,2,7,3,p1,p1-structured-control-v1-2026-09-05,b9621814e5a2bb839e6f399c5bf42940989a14efca909b15427ab68e3ae9432d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,1-1,1-1.jpg,images/1-1.jpg,16c8b6ef21bd106f6229643ab02fee435a73563485160c64d5eac9e5c19d2f44,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:07:53.035610+00:00,2026-09-06T00:07:55.020773+00:00,1.985,1,success,Care,94,"A smiling adult is visibly holding and supporting a laughing young child, conveying nurturing attention, affection, and concern for the child's well-being. No clear suffering or harmful action is visible.",,,,,1298,60,0,1358,"{""label"":""Care"",""confidence"":94,""brief_reason"":""A smiling adult is visibly holding and supporting a laughing young child, conveying nurturing attention, affection, and concern for the child's well-being. No clear suffering or harmful action is visible.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,1cc0f2b911770c370dc214548b77fd891c0fe668baa50103f91bffb5a289f6f2,,70,2,8,1,p2,p2-blind-nonoverlap-cues-v1-2026-09-05,482dce5b0ed5faf3ec20bdf32b51d0eb2212e901d18dde12a59c1f710160df8d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,37-3,37-3.jpg,images/37-3.jpg,368cf7b7ef47e0933e9b60541ae321361571d2dbc8bd6b7deb0dc657f9a54e21,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:07:55.547472+00:00,2026-09-06T00:08:01.907828+00:00,6.36,1,success,Care,68,"The woman appears visibly distressed and isolated, with tears or reddened eyes and a slumped, head-in-hand posture, conveying emotional vulnerability and concern for her well-being. Harm is also plausible because she appears to be suffering, but no harmful act or cause is visibly established, so Care better captures the implied need for support.",,,,,2638,89,0,2727,"{""label"":""Care"",""confidence"":68,""brief_reason"":""The woman appears visibly distressed and isolated, with tears or reddened eyes and a slumped, head-in-hand posture, conveying emotional vulnerability and concern for her well-being. Harm is also plausible because she appears to be suffering, but no harmful act or cause is visibly established, so Care better captures the implied need for support.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,10611c3aaf6c85d421a9e9a6f4622de7bc6818eb6e565c23c1d1335acba73d93,,71,2,8,2,p0,p0-baseline-v2,1c1a1676abde21bda6ea8cf6eef5a6ca2bb99ecef928005f0fe5aed4769d0fa1,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,37-3,37-3.jpg,images/37-3.jpg,368cf7b7ef47e0933e9b60541ae321361571d2dbc8bd6b7deb0dc657f9a54e21,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:08:02.435533+00:00,2026-09-06T00:08:06.866092+00:00,4.431,1,success,Care,78,"The woman appears visibly distressed and isolated while looking at a social-media image, conveying emotional vulnerability and concern for her well-being. Harm is also plausible because she may be experiencing emotional suffering, but no harmful act or perpetrator is visibly shown, so Care best captures the apparent need for support.",,,,,2231,82,0,2313,"{""label"":""Care"",""confidence"":78,""brief_reason"":""The woman appears visibly distressed and isolated while looking at a social-media image, conveying emotional vulnerability and concern for her well-being. Harm is also plausible because she may be experiencing emotional suffering, but no harmful act or perpetrator is visibly shown, so Care best captures the apparent need for support.""}",
prompt-results-v1,visual-cue-prompt-pilot-v1,010ecf86752795948c65f735a12ca5ef23a0b79726346feeeec6b2e8a0d97fd9,20260905,4abacadab7776f19f410667a58dab254f25527fef3a254f29b2f95a6ed48d37c,e5667b2502a626164a39bbf285266fc8665191bc0ccc6c35a5a01302b0bcb7bd,,72,2,8,3,p1,p1-structured-control-v1-2026-09-05,b9621814e5a2bb839e6f399c5bf42940989a14efca909b15427ab68e3ae9432d,b0df04e619c332a72d33e5061a92e225ef3b9a537c9dcb40ee78e063f56dfcdd,37-3,37-3.jpg,images/37-3.jpg,368cf7b7ef47e0933e9b60541ae321361571d2dbc8bd6b7deb0dc657f9a54e21,gpt56,OpenAI,gpt-5.6,gpt-5.6-sol,2.48.0,0,"{""effort"": ""none""}",high,2026-09-06T00:08:07.391754+00:00,2026-09-06T00:08:14.307195+00:00,6.915,1,success,Care,76,"The woman appears visibly distressed and tearful while sitting alone in a disordered room, conveying emotional vulnerability and a need for support. Harm is plausible because she seems to be suffering, but no harmful act or cause is visibly shown, so concern for her welfare is primary.",,,,,2462,78,0,2540,"{""label"":""Care"",""confidence"":76,""brief_reason"":""The woman appears visibly distressed and tearful while sitting alone in a disordered room, conveying emotional vulnerability and a need for support. Harm is plausible because she seems to be suffering, but no harmful act or cause is visibly shown, so concern for her welfare is primary.""}",
